SentenceID,Text,Duration,Speaker,Sentiment
170,Those are all the transactions.,1.376,A,NEUTRAL
171,No more after that.,1.0,A,NEUTRAL
172,No more after that.,1.34,B,NEUTRAL
173,"Oh, okay.",0.696,A,NEUTRAL
174,"Because for a moment, I thought you'd never stop.",2.092,A,NEUTRAL
175,"Yes, Miss Rogers, I must admit, this is a lot of transactions for only a few hours due.",4.86,B,NEUTRAL
176,This must be what triggered the system to flag your account for suspicious activities.,4.54,B,NEUTRAL
177,"Oh, it was flagged.",1.54,A,NEGATIVE
178,Yes.,0.848,B,POSITIVE
179,"I believe if it weren't flagged, then the person who took your card could have used it for even more transactions.",6.746,B,NEUTRAL
180,"Oh, my God, that's crazy.",1.864,A,NEGATIVE
181,"Yes, and the good thing is we've gotten this under control now, you know, we've locked your card, frozen your account, which are the two most urgent tasks that are needed to be dealt with.",11.148,B,POSITIVE
182,"Now, the next thing.",2.14,B,NEUTRAL
183,The next thing I'll do for you is to now file a dispute.,2.744,B,NEUTRAL
184,Can I put you on hold for two minutes?,2.291,B,NEUTRAL
185,Yes.,0.348,A,POSITIVE
186,Okay.,0.432,A,NEUTRAL
187,File that dispute for me.,1.664,A,NEUTRAL
188,Thank you.,0.496,B,POSITIVE
189,I'll be right back.,1.092,B,NEUTRAL
190,"Thank you for waiting, Mister Rogers.",1.82,B,POSITIVE
191,I have submitted the dispute.,1.872,B,NEUTRAL
192,I have also taken note of the reference number for you.,2.472,B,NEUTRAL
193,"If you need to call and ask questions about the progress, just give this number to the representative and they'll immediately know your case.",7.312,B,NEUTRAL
194,Are you ready?,0.864,B,NEUTRAL
195,Okay.,0.488,A,NEUTRAL
196,What's my reference number?,1.296,A,NEUTRAL
197,It is a for Alpha 343408.,4.917,B,NEUTRAL
198,Got it.,0.96,A,POSITIVE
199,Great.,0.44,B,POSITIVE
200,"And now, as mandated by law, let me just read everything you need to know about the dispute.",4.744,B,NEUTRAL
201,"If you have any questions, I will be happy to answer them after this.",3.04,B,POSITIVE
202,Okay.,0.528,B,NEUTRAL
203,I'm just going to read everything to you.,1.936,B,NEUTRAL
204,Okay?,0.836,A,NEUTRAL
205,Okay.,0.552,B,NEUTRAL
206,"So, the dispute process will be handled by our dispute specialists.",4.164,B,NEUTRAL
207,The process will take ten business days before a result could be finalized.,4.524,B,NEUTRAL
208,"Within this timeframe, the fraud team might contact you for more details and supporting documents.",4.876,B,NEUTRAL
209,So please keep your lines open.,1.992,B,NEUTRAL
210,"If they need more time, they will also be contacting you before the 10th business day.",4.728,B,NEUTRAL
211,"Okay, but did you just say ten days?",2.224,A,NEUTRAL
212,Business days?,0.728,A,NEUTRAL
213,That's like two weeks from now.,1.672,B,NEUTRAL
214,That's long.,0.8,A,NEUTRAL
215,"Yes, Miss Rogers.",1.144,B,NEUTRAL
216,"In this case, especially with the number of transactions, rigorous investigations needed.",5.56,B,NEUTRAL
217,So we will definitely need an average of ten business days.,4.674,B,NEUTRAL
218,Although it is possible that a result could be finalized sooner than that.,4.736,B,NEUTRAL
219,"You know, we just don't want to over promise and you know, we want to stick to the ten business day timeframe because that is usually the average.",8.596,B,NEUTRAL
220,But the dispute I filed just now is already being handled by our specialists as we speak.,5.624,B,NEUTRAL
221,"Okay, well, fair enough.",1.628,A,NEUTRAL
222,I'll just use my other cards in the next few days.,2.44,A,NEUTRAL
223,Perfect.,0.94,B,POSITIVE
224,I will also work on your card replacement.,2.248,B,NEUTRAL
225,"Is your mailing address also at 9832 1st street, apartment a, Las Vegas, Nevada 98765?",9.888,B,NEUTRAL
226,"Yes, that's still my address.",1.564,A,NEUTRAL
227,How long will this take to get to me?,1.936,A,NEUTRAL
228,Ten business days too?,1.352,A,NEUTRAL
229,"No, for the card replacement, it will only take three business days.",3.424,B,NEUTRAL
230,So you should receive it by Wednesday.,1.908,B,NEUTRAL
231,"No, you should receive it by Thursday because today's Monday.",2.98,B,NEUTRAL
232,"And while you're waiting, you also have the option to link your new card to digital pay.",7.18,B,NEUTRAL
233,"Digital wallets like Google Pay, Garmin Pay, Apple Pay, you know, so you can use the funds even if you have not received the card.",9.816,B,POSITIVE
234,No thanks.,0.76,A,NEUTRAL
235,I still have other cards.,0.912,A,NEUTRAL
236,Should I need to transact online?,1.584,A,NEUTRAL
237,Thank God I only lost one card.,1.998,A,POSITIVE
238,"Otherwise, I'd be in a whole other level of mess.",2.458,A,NEGATIVE
239,Absolutely.,0.872,B,NEUTRAL
240,I can only imagine.,1.4,B,NEGATIVE
241,"And it was such a wise decision to, you know, separate your cards.",3.88,B,POSITIVE
242,"Due usually when account holders lose their card, it's usually more than one card.",6.356,B,NEUTRAL
243,"Oh, really?",0.768,A,NEUTRAL
244,"Well, losing one card is hard enough.",1.48,A,NEGATIVE
245,I can't imagine losing more.,1.56,A,NEGATIVE
246,"Yes, definitely.",1.288,B,POSITIVE
247,"And by the way, Miss Rogers, have you received the email alert to confirm your email address?",5.628,B,NEUTRAL
248,"Yes, I just got it a couple of minutes ago and I clicked the confirm button and then I got a message saying that my email has been verified.",8.24,A,POSITIVE
249,Perfect.,0.78,B,POSITIVE
250,Now I will send a code to your email.,2.8,B,NEUTRAL
251,Please read the code once you get it.,2.512,B,NEUTRAL
252,"This is, by the way, for the creation of your new account.",3.084,B,NEUTRAL
253,"Okay, I just got it.",1.032,A,NEUTRAL
254,The code is 345342.,3.444,A,NEUTRAL
255,"Okay, perfect.",1.66,B,POSITIVE
256,So I have just finished creating your new account.,4.46,B,NEUTRAL
257,"After this call, please wait for the email containing your new account details.",4.816,B,NEUTRAL
258,But is it necessary to create a new account?,2.248,A,NEUTRAL
259,"You just closed my card, right?",2.092,A,NEUTRAL
260,"Yes, Miss Rogers.",1.296,B,NEUTRAL
261,"Your password and contact information were compromised, which means that whoever used your card not only knows your card number, but also your account number.",9.76,B,NEGATIVE
262,So this definitely requires a complete change.,3.636,B,NEUTRAL
263,"Well, I appreciate that.",1.664,A,POSITIVE
264,Good thing I only have that card in this account.,2.228,A,POSITIVE
265,"Definitely, definitely.",1.9,B,POSITIVE
266,"We'll also be sending you updates, and one of our case specialists will call you if we need more information to help us with the investigation.",7.944,B,NEUTRAL
267,"You know, I'm just wondering, what if I call all those companies who charged me and tell them that it was not me who made those transactions?",6.628,A,NEUTRAL
268,And maybe they can still cancel those transactions and refund me immediately?,4.448,A,NEUTRAL
269,What if I do that instead?,1.396,A,NEUTRAL
270,"Well, that is also an option.",2.448,B,NEUTRAL
271,"You could also do that, but there's really no assurance going that way.",3.192,B,NEUTRAL
272,"I mean, because that will also take more time and effort on your part.",7.412,B,NEUTRAL
273,I think you did the right thing by calling us immediately.,2.888,B,POSITIVE
274,"As soon as you lost the card, you know, only us have the access to immediately freeze your account and block your card.",8.216,B,NEGATIVE
275,"Yeah, that's what I thought.",1.696,A,NEUTRAL
276,"So, is there anything else that you need me to do?",2.172,A,NEUTRAL
277,"That should be all from me, but I just want to make sure I have covered everything.",3.328,B,NEUTRAL
278,And please let me know if I miss something.,2.864,B,NEUTRAL
279,Okay.,0.792,B,NEUTRAL
280,So first we started by blocking your card and freezing your account.,3.456,B,NEGATIVE
281,Then we updated your contact information with your email and phone number.,4.656,B,NEUTRAL
282,And then I filed a claim for all the unauthorized transactions.,5.624,B,NEGATIVE
283,I've also generated a new account number for you and had the balance transfer from your old account to your new one.,7.876,B,NEUTRAL
284,The case has been submitted to the fraud department and you should hear back within ten business days.,5.32,B,NEUTRAL
285,Alerts are already set up on your account.,2.352,B,NEUTRAL
286,And please check your email all the time and report any suspicious activities.,4.684,B,NEUTRAL
287,Have I covered everything?,1.288,B,NEUTRAL
288,"Yep, you've covered everything.",1.476,A,NEUTRAL
289,Thank you so much for helping me.,1.352,A,POSITIVE
290,You've been very helpful.,1.216,A,POSITIVE
291,I'll wait for the result of the investigation.,2.144,A,NEUTRAL
292,"You're most welcome, Miss Rogers.",1.584,B,POSITIVE
293,I understand how nerve wracking this is for you to see the funds disappearing from the account.,5.428,B,NEGATIVE
294,And we will do our best to speed up the investigation.,4.552,B,NEUTRAL
295,And you should hear back from us within the ten business day time frame.,3.764,B,NEUTRAL
296,"Now, for the last tab, I will get an online fraud specialist to assist you further and help you in regaining your online access.",7.716,B,NEUTRAL
297,All you need to transfer me?,1.448,A,NEUTRAL
298,Yes.,0.424,B,POSITIVE
299,"You will be ending the call with an online fraud specialist, and he will be helping you enable the login to your new account.",9.0,B,NEUTRAL
300,This will only take three to four minutes at most.,2.852,B,NEUTRAL
301,"Okay, well, I really need to go now though, so is there a number you can call later?",3.832,A,NEUTRAL
302,I'll call back later.,1.114,A,NEUTRAL
303,Sure.,0.766,B,NEUTRAL
304,Here's the number.,1.08,B,NEUTRAL
305,It is 1803 535739.,6.88,B,NEUTRAL
306,And their banking hours are from 09:00 a.m. To 05:00 p.m. Eastern standard Time.,5.468,B,NEUTRAL
307,Just give them the reference number I gave you earlier and they'll know exactly what to do.,4.376,B,NEUTRAL
308,Tell them that you need to activate your online banking.,3.776,B,NEUTRAL
309,Banking.,0.8,B,NEUTRAL
310,My reference number?,0.96,A,NEUTRAL
311,The one that starts with a.,2.13,A,NEUTRAL
312,Yes.,0.47,B,POSITIVE
313,Yes.,0.708,B,POSITIVE
314,Okay.,0.496,A,NEUTRAL
315,I'll call them later today.,1.292,A,NEUTRAL
316,Perfect.,0.752,B,POSITIVE
317,Perfect.,0.792,B,POSITIVE
318,"And so, is there anything else that I can help you with today, Miss Rogers?",3.84,B,NEUTRAL
319,"No, you've been very helpful.",2.308,A,POSITIVE
320,Wonderful.,0.98,B,POSITIVE
321,"We appreciate your business, Miss Rogers.",2.04,B,POSITIVE
322,Thank you for calling Questian bank.,1.64,B,POSITIVE
323,You have a wonderful day.,1.296,B,POSITIVE
324,You too.,0.84,A,NEUTRAL
325,Bye bye.,1.476,B,NEUTRAL
326,Charlotte.,0.56,B,NEUTRAL
