SentenceID,Text,Duration,Speaker,Sentiment
68,So here's what I found.,1.848,B,NEUTRAL
69,The reason why the voucher didn't work was because you have already used it on your April 2 order for a koi juicer.,7.72,B,NEGATIVE
70,So you tried using this on.,1.808,B,NEUTRAL
71,"Hold on, hold on, hold on.",1.512,A,NEUTRAL
72,What are you talking about?,1.208,A,NEUTRAL
73,I don't have any chance to use that code at all.,2.448,A,NEGATIVE
74,I paid the full price of that juicer with my own money.,3.94,A,NEUTRAL
75,"If you check the order confirmation for the juicer you ordered on the second, you were supposed to pay $49.99.",6.536,B,NEUTRAL
76,"But since the discount ten voucher was applied to it, you ended up paying only $39.99.",6.412,B,NEUTRAL
77,So let me get this straight.,1.648,A,NEUTRAL
78,You're saying that I cannot reuse that voucher?,2.88,A,NEGATIVE
79,No.,0.544,B,NEUTRAL
80,All our vouchers can only be used one time.,3.372,B,NEUTRAL
81,What about the promise that Claire made me?,2.192,A,NEUTRAL
82,"She told me, as you can see from her email, that she's going to send me a replacement voucher because the first one didn't work.",6.724,A,NEGATIVE
83,"The voucher did work, Tabitha.",1.912,B,POSITIVE
84,"Unfortunately, Claire made a mistake.",2.056,B,NEGATIVE
85,"She was under the impression that the voucher has not been used at all, but was still displaying that error message.",5.298,B,NEGATIVE
86,"But according to your order history here, it has already been used.",3.344,B,NEUTRAL
87,"In this case, we cannot issue a replacement voucher.",3.412,B,NEGATIVE
88,"Well, screw that.",1.38,A,NEGATIVE
89,"Mistake or not, it still doesn't change the fact that Claire promised me a voucher.",6.368,A,NEUTRAL
90,And I expect that promise to be kept.,3.076,A,NEUTRAL
91,I have a copy of her email.,1.6,A,NEUTRAL
92,You have a copy of her email?,1.592,A,NEUTRAL
93,She clearly said that she's going to give me another voucher.,4.098,A,NEUTRAL
94,"I can read, you know.",1.416,A,NEUTRAL
95,What are you going to do about it as a company?,1.996,A,NEUTRAL
96,Are you going to honor it?,1.344,A,NEUTRAL
97,"Are you going to compromise your integrity for a ten dollar voucher, seeing that it was you who made a mistake, not me?",7.428,A,NEGATIVE
98,"If the code wasn't used, then we'd be able to issue a replacement.",3.68,B,NEUTRAL
99,"But since you have used it and the discount was applied, we just can't.",4.496,B,NEGATIVE
100,"No, no, no, no.",1.132,A,NEGATIVE
101,I was promised a voucher.,1.7,A,NEUTRAL
102,I will get a voucher.,1.536,A,NEUTRAL
103,As simple as that.,1.296,A,NEUTRAL
104,"The inconvenience I experienced, Candace, are you going to forget about that?",4.888,A,NEGATIVE
105,"Are you going to say, oh, our bad, we're so sorry, and then not do anything about it.",5.24,A,NEGATIVE
106,"No, no, no.",0.848,A,NEGATIVE
107,I have every right to claim that voucher.,3.956,A,NEUTRAL
108,"If Claire only told me immediately that I've already used that code, then I would have been able to buy from the flash sale on time.",8.63,A,NEUTRAL
109,Now it's too late.,1.256,A,NEGATIVE
110,See my point here?,0.76,A,NEUTRAL
111,Candice?,0.672,A,NEUTRAL
112,This is no longer about whether or not the code was valid.,3.192,A,NEUTRAL
113,This is about you compensating me for the inconvenience.,4.5,A,NEUTRAL
114,How could you be so stupid?,1.4,A,NEGATIVE
115,"Candice, hold on.",2.112,A,NEUTRAL
116,"Tabitha, I understand this is frustrating for you, and I will do my best to help you with this, but I cannot do my job if you attack me personally.",7.744,B,NEGATIVE
117,"Now, would you be willing to stop calling me names so that I can help you?",2.84,B,NEUTRAL
118,Or would you prefer to have a few moments of your own and we'll talk later?,3.566,B,NEUTRAL
119,Attacking you personally?,1.12,A,NEUTRAL
120,"I'm not attacking you personally, Candace.",1.928,A,NEUTRAL
121,I'm upset about the situation.,1.804,A,NEGATIVE
122,I want your company to prove to me that this is not the service you want me to experience as what you've said earlier.,6.14,A,NEGATIVE
123,Make it up to me.,1.224,A,NEUTRAL
124,Give me an exception.,1.348,A,NEUTRAL
125,"After all, you're the one who screwed up.",2.456,A,NEGATIVE
126,I'm not attacking you personally.,1.376,A,NEUTRAL
127,I just want my ten dollar discount.,2.548,A,NEUTRAL
128,Absolutely understandable.,1.632,B,POSITIVE
129,So what I will do now is to consult my supervisor about this and see what we can do for you.,4.232,B,NEUTRAL
130,"Now, can I put you on hold for two minutes?",2.104,B,NEUTRAL
131,You go right ahead.,1.088,A,POSITIVE
132,I'll be waiting.,0.936,A,POSITIVE
133,Thank you.,0.964,B,POSITIVE
134,"Thanks for waiting, Tabitha.",1.58,B,POSITIVE
135,Mm hmm.,0.824,B,NEUTRAL
136,"So, what do we have for me?",1.468,A,NEUTRAL
137,My supervisor has checked your previous cases and decided that we cannot give you another voucher.,5.432,B,NEGATIVE
138,And that's because.,0.792,B,NEUTRAL
139,Are you kidding me?,1.076,A,NEGATIVE
140,"We have checked your previous cases, and we have seen nine similar cases as this one.",5.432,B,NEUTRAL
141,"And each time, we have given you an extra voucher, even if you have already used each of them.",5.616,B,NEUTRAL
142,"For this reason, we cannot give you another voucher today.",3.604,B,NEGATIVE
143,"If you think that I'm gonna let you get away with this, you're wrong.",4.504,A,NEGATIVE
144,"I'm gonna sue your company, and you are gonna regret working there.",4.348,A,NEGATIVE
145,I'm gonna make sure that you are fired.,2.288,A,NEUTRAL
146,"Yes, you, Candace.",1.704,A,NEUTRAL
147,"You are going to lose your job, and hell shall freeze before I order from your company again.",5.796,A,NEGATIVE
148,"Unfortunately, Tabitha, this decision is already final.",3.58,B,NEGATIVE
149,"Tell me, Candice, are your mother and father cousins?",4.22,A,NEUTRAL
150,What part of it don't you understand?,1.66,A,NEUTRAL
151,This is no longer about the code.,1.808,A,NEUTRAL
152,This is about your company causing me a great inconvenience for not warning me that the voucher has been used.,6.192,A,NEGATIVE
153,"As I said, I need compensation for that.",3.172,A,NEUTRAL
154,"And we would have gladly given you another voucher, but we have seen from your records here that this has been a pattern with you.",6.4,B,NEUTRAL
155,"You call and claim that your vouchers aren't working, even if you have successfully used them with your orders.",6.038,B,NEGATIVE
156,And all nine previous agents gave you a replacement each time.,3.65,B,NEUTRAL
157,And this has been happening for nine times now.,2.248,B,NEUTRAL
158,We cannot give you another one today.,1.78,B,NEGATIVE
159,You know what?,0.98,A,NEUTRAL
160,You.,0.74,A,NEUTRAL
161,You.,0.74,A,NEUTRAL
162,How stupid could you get?,1.96,A,NEGATIVE
163,I have been repeating myself many times and you still don't get it.,4.5,A,NEGATIVE
164,"Tabitha, please be warned.",1.576,B,NEUTRAL
165,We cannot tolerate this type of language.,1.784,B,NEGATIVE
166,"If you keep using profanities and keep attacking me personally, I will have to disconnect this call.",4.57,B,NEGATIVE
167,I believe I have explained everything you need to know.,2.272,B,NEUTRAL
168,"When a customer experiences an inconvenience, we are more than happy to issue a voucher.",4.392,B,POSITIVE
169,"But as we have seen with your nine previous cases, we have a reason.",3.208,B,NEUTRAL
170,We have a good reason to refuse your request.,3.308,B,NEUTRAL
171,I am going to report you to BBB.,2.616,A,NEGATIVE
172,"You, especially you, Candice, as the agent and your incompetent scammer company.",5.532,A,NEGATIVE
173,Tell your CEO that your company will never see the light of day ever again.,4.38,A,NEGATIVE
174,"Tabitha, I'm afraid you left me no choice but to disconnect this call.",3.688,B,NEGATIVE
175,"If you have any more questions, feel free to call us again.",2.576,B,NEUTRAL
176,I'm now going to end this call.,1.28,B,NEUTRAL
177,Thank you for calling.,0.536,B,POSITIVE
178,Question.,0.384,A,NEUTRAL
179,Bye.,0.28,B,NEUTRAL
180,Thank you.,0.192,B,POSITIVE
