SentenceID,Text,Duration,Speaker,Sentiment
83,Okay.,0.98,A,NEUTRAL
84,I don't know.,0.68,A,NEUTRAL
85,That's kind of too much for me.,1.48,A,NEGATIVE
86,I don't think we're willing to pay that much.,2.056,A,NEGATIVE
87,"Our Internet is a little slow, but it works for us most of the time, so I don't think so.",5.812,A,NEUTRAL
88,Okay.,0.592,B,NEUTRAL
89,How much do you pay monthly for your current connection?,2.164,B,NEUTRAL
90,"About 30, $33, something like that.",3.376,A,NEUTRAL
91,That's kind of like my price range.,1.536,A,NEUTRAL
92,I don't think I want to be paying any higher than that.,2.248,A,NEGATIVE
93,Okay.,0.44,B,NEUTRAL
94,"Okay, I get you.",1.064,B,NEUTRAL
95,Let me check here.,0.704,B,NEUTRAL
96,Okay.,0.52,B,NEUTRAL
97,Because I might have something more suitable for you.,3.656,B,NEUTRAL
98,"Oh, okay.",1.18,A,NEUTRAL
99,Okay.,0.624,B,NEUTRAL
100,What if I tell you you can get 100 megabits per second for only $25 with free installation fee?,7.284,B,NEUTRAL
101,$25 for how much?,1.668,A,NEUTRAL
102,How much speed?,1.096,A,NEUTRAL
103,100 megabits.,1.432,B,NEUTRAL
104,"Not as fast as 800, but definitely twelve times faster than your current download speed, more than enough to play four k and cheaper than $33.",8.304,B,POSITIVE
105,How does that sound?,1.252,B,NEUTRAL
106,That's getting interesting.,1.58,A,POSITIVE
107,But first I'm gonna have to talk to my husband about it.,2.74,A,NEUTRAL
108,I also have to go to work now.,1.84,A,NEUTRAL
109,Can you call me later after work this evening?,3.018,A,NEUTRAL
110,"Sure, I can call you back at six or seven this evening.",2.758,B,NEUTRAL
111,Which do you prefer?,1.152,B,NEUTRAL
112,Seven should be fine.,1.436,A,POSITIVE
113,Alright then.,0.688,B,NEUTRAL
114,Thank you for your time.,0.672,B,POSITIVE
115,"Vanessa, I'll call you back at seven in the evening today.",2.48,B,NEUTRAL
116,Have a good day.,1.12,B,POSITIVE
117,You too.,0.784,A,NEUTRAL
118,Bye.,0.732,A,NEUTRAL
119,Hello?,0.82,A,NEUTRAL
120,"Hi Vanessa, good evening.",1.744,B,POSITIVE
121,This is Candice from christiantel.com.,1.888,B,NEUTRAL
122,I'm following up with you as we agreed this morning to boost your Internet speed for a 4k loading capability.,5.26,B,POSITIVE
123,"Oh yes, hello Candace, how are you?",2.084,A,POSITIVE
124,I'm doing fantastic.,1.424,B,POSITIVE
125,I'm just about to head home.,1.448,B,NEUTRAL
126,I'm just doing my last calls for the day.,2.152,B,NEUTRAL
127,How are you?,0.992,B,NEUTRAL
128,"Great, great, thank you.",1.184,A,POSITIVE
129,I just finished work and I have talked to my husband about it.,4.192,A,NEUTRAL
130,We just have a few questions before we jump into it.,2.616,A,NEUTRAL
131,"Of course, sure, go ahead.",1.924,B,POSITIVE
132,I'm a little unclear about the pricing.,1.808,A,NEGATIVE
133,"You said it was dollar 25, which is a lot cheaper than my current provider and a lot faster too, which is what got us interested, you know?",8.776,A,POSITIVE
134,Sure.,0.592,A,NEUTRAL
135,"But what I'd like to know is $25 going to be my regular monthly fee or is it only for a couple of months and I'll pay the regular price because if that is the case, we're not interested.",12.004,A,NEGATIVE
136,"Oh, $25 is actually already our regular pricing for 100 megabits per second fiber connection.",5.62,B,NEUTRAL
137,"Oh, and no additional fee on top of dollar 25 after a few months, no additional fee because that's already the regular pricing and the installation is free as well.",10.02,B,NEUTRAL
138,"Oh, okay then.",1.752,A,NEUTRAL
139,Great.,0.408,A,POSITIVE
140,Let's do it.,0.944,A,POSITIVE
141,Perfect.,0.608,B,POSITIVE
142,"So to recap real quick, I've got you a plan for 100 megabits per second for a $25 monthly fee, no installation fee.",9.144,B,NEUTRAL
143,Placing the order will only take a couple of minutes.,2.36,B,NEUTRAL
144,"I'll send you the link, then I'll walk you through the steps to sign up.",3.632,B,NEUTRAL
145,Are you ready?,0.98,B,NEUTRAL
146,"Alright, I've just sent you the sign up link to your email vanessarobertsmail.com dot.",6.25,B,NEUTRAL
147,"Okay, let me check.",1.454,A,NEUTRAL
148,Mm hmm.,0.908,B,NEUTRAL
149,I got it.,0.992,A,POSITIVE
150,Great.,0.376,B,POSITIVE
151,So just click on the link and fill out the required information and you should receive a confirmation email after that.,5.644,B,NEUTRAL
152,"Okay, I'm doing it now.",1.62,A,NEUTRAL
153,"Okay, I think I'm done.",1.504,A,NEUTRAL
154,What's next?,0.88,A,NEUTRAL
155,Now you can choose the plan and payment method and make sure to unclick the box next to the installation fee since you already have a landline installed and click on submit order.,11.042,B,NEUTRAL
156,"Yes, click on submit order, and that should complete the purchase.",3.516,B,NEUTRAL
157,"Okay, I think I'm done.",1.488,A,NEUTRAL
158,"Okay, let me check here.",1.876,B,NEUTRAL
159,One moment.,1.26,B,NEUTRAL
160,Congratulations.,1.144,B,POSITIVE
161,I see here that the order is successful.,2.552,B,POSITIVE
162,You will get your router within three business days.,2.88,B,NEUTRAL
163,And I will also send you a link to a video showing the step by step instructions on how to activate it.,5.844,B,NEUTRAL
164,Thank you.,1.02,A,POSITIVE
165,"But my service will continue working until we receive the router, right?",5.864,A,NEUTRAL
166,"Oh, definitely.",0.968,B,POSITIVE
167,Your service will continue working without any interruption.,3.34,B,POSITIVE
168,Perfect.,0.696,A,POSITIVE
169,"We are honestly so excited about it, and I hope we won't get disappointed.",5.112,A,POSITIVE
170,"No, you won't be.",1.568,B,NEUTRAL
171,"When you're finally able to make the most out of your 4K tv with no more buffering, why would you be disappointed?",6.316,B,NEUTRAL
172,"Well, when you put it like that, it makes sense.",2.54,A,POSITIVE
173,"And if you need help, you can always call a customer service hotline, and they'll be there to answer billing and technical questions.",6.824,B,NEUTRAL
174,"All right, Candice, thank you so much.",1.864,A,POSITIVE
175,And we'll just wait for the router.,1.72,A,NEUTRAL
176,You have yourself a great evening.,1.776,A,POSITIVE
177,"You too, Vanessa.",1.376,B,NEUTRAL
178,You have a great evening.,1.48,B,POSITIVE
179,Bye bye.,1.664,B,NEUTRAL
180,I will.,0.296,B,POSITIVE
