SentenceID,Text,Duration,Speaker,Sentiment
70,It's very short.,1.128,A,NEUTRAL
71,And that's frustrating for you.,1.904,A,NEGATIVE
72,I get it.,0.984,A,NEUTRAL
73,"Now, if this was your first time receiving this penalty, like in our previous conversation, I would be able to grant your request without any problem whatsoever.",8.84,A,NEUTRAL
74,"But because I have already given you the exception before, I have no other option but to charge you the penalty this time.",6.2,A,NEGATIVE
75,This has been our company policy since 2010.,2.836,A,NEUTRAL
76,"Well, then transfer me to someone who can, because I am certainly not giving up on this.",5.18,B,NEUTRAL
77,Transfer me to your manager.,2.34,B,NEUTRAL
78,"I'm afraid nobody can grant you request, Cersei, not even my manager.",4.344,A,NEGATIVE
79,"There are things that my manager can do and I can't, but canceling a late payment penalty is not one of them.",7.828,A,NEGATIVE
80,Doesn't matter.,1.056,B,NEUTRAL
81,I still want to talk to your manager.,2.132,B,NEUTRAL
82,"She's the manager, after all, and you're just an agent.",3.724,B,NEUTRAL
83,"But your manager, being the manager, should be able to do something about my situation.",5.368,B,NEUTRAL
84,It's logic.,1.14,B,NEUTRAL
85,"I'm telling you this because I don't want to take up more of your time, especially if it means you're going to be hearing the same answer from my manager.",7.26,A,NEGATIVE
86,"Oh, don't you worry.",1.816,B,NEUTRAL
87,"Trust me, I have all the time in the world.",3.332,B,POSITIVE
88,"Okay, please give me two minutes so I can inform my manager.",3.58,A,NEUTRAL
89,You know what?,1.0,B,NEUTRAL
90,Forget it.,1.1,B,NEGATIVE
91,I'm sorry?,1.02,A,NEGATIVE
92,I said forget it.,2.26,B,NEUTRAL
93,I am done with your company.,2.0,B,NEGATIVE
94,I am done with your crappy customer service.,2.904,B,NEGATIVE
95,"I am done with your greedy, unreasonable policy.",3.548,B,NEGATIVE
96,I am not wasting any of my breath talking sense into your management.,4.78,B,NEGATIVE
97,You know what I'm going to do next month?,2.42,B,NEUTRAL
98,I'm going to transfer over my subscription to your competitor powerdown and cancel my account with you.,6.5,B,NEGATIVE
99,Four years I've been with you.,2.136,B,NEUTRAL
100,"Four long years of timely payment and clean record and 6 hours of late payment, and you're acting like I haven't paid you for months.",9.412,B,NEGATIVE
101,"Seriously, Candace, how could you even bring yourself to work for this kind of company?",6.032,B,NEGATIVE
102,You must be so desperate for a job to be working for this kind of company who doesn't care a button for their customers.,7.124,B,NEGATIVE
103,"I wish I could have done more, searcy, but this hasn't been our policy since 2020.",4.552,A,NEGATIVE
104,"When it comes to penalties, we really could only give you a one time exception, and that's it.",5.528,A,NEUTRAL
105,And I have already given you an exception last September.,3.468,A,NEUTRAL
106,"Yeah, well, I know.",1.828,B,NEUTRAL
107,You've told me that over and over again in this conversation.,4.416,B,NEUTRAL
108,"In fact, you sound like a broken record.",3.064,B,NEGATIVE
109,"Blah, blah, blah.",1.508,B,NEGATIVE
110,"Aside from this, do you have any other concerns, questions that you want to ask?",4.58,A,NEUTRAL
111,Nope.,0.94,B,NEUTRAL
112,Not like you can do anything about it.,2.448,B,NEGATIVE
113,"No offense, but you haven't helped me at all.",3.832,B,NEGATIVE
114,"Oh, wow.",0.932,B,POSITIVE
115,I guess you don't have a choice.,1.62,B,NEUTRAL
116,It's just your crappy company and your desperate need for a job.,3.76,B,NEGATIVE
117,Thanks for nothing.,1.304,B,NEGATIVE
118,Bye.,0.328,B,NEUTRAL
