SentenceID,Text,Duration,Speaker,Sentiment
91,"And for that, he and I were quite lucky.",4.572,B,POSITIVE
92,Yes.,0.464,A,POSITIVE
93,"And, you know, you must have created a lot, a lot of good memories together.",4.712,A,POSITIVE
94,"And that's definitely something to treasure, even if that means hurting very much when it's time to say goodbye.",8.948,A,POSITIVE
95,I agree.,0.86,B,POSITIVE
96,"Thank you, Candace.",1.408,B,POSITIVE
97,And I'm so sorry for breaking down.,2.496,B,NEGATIVE
98,"You know, I truly did not want to put you in this awkward situation, but it's just been really, really hard, you know?",6.26,B,NEGATIVE
99,No.,0.36,A,NEUTRAL
100,"No worries, Susan.",1.096,A,POSITIVE
101,I totally understand.,0.984,A,POSITIVE
102,Okay.,0.764,A,NEUTRAL
103,"What you're feeling right now, that's totally understandable.",2.98,A,POSITIVE
104,"Okay, so here's what I'm gonna do for you.",2.728,A,NEUTRAL
105,I will talk to my supervisor and see if there's anything we can do for you.,4.424,A,NEUTRAL
106,"I cannot make any promises of course, but I understand.",3.038,A,NEUTRAL
107,"Yeah, but I will try.",1.282,A,NEUTRAL
108,If there's anything at all that we can do for you.,2.944,A,POSITIVE
109,"Okay, I understand.",1.528,A,NEUTRAL
110,I really appreciate it.,1.584,B,POSITIVE
111,"Whatever decision your supervisor comes up with, I'll understand.",3.344,B,NEUTRAL
112,"You know, at this point, I'm really just trying my luck, and I have to try.",4.548,B,NEUTRAL
113,"All right, Susan, could you give me two to three minutes to get ahold of my supervisor and talk to her?",5.256,A,NEUTRAL
114,Sure.,0.44,B,NEUTRAL
115,"Take your time, Candace.",1.08,B,NEUTRAL
116,I'll be just right here.,1.016,B,POSITIVE
117,Thank you so much.,1.32,B,POSITIVE
118,You're welcome.,0.552,A,POSITIVE
119,"Susan, I'm gonna put you on hold now.",1.908,A,NEGATIVE
120,Tl.,0.9,A,NEUTRAL
121,"Yes, can you help me?",2.632,A,NEUTRAL
122,"Thank you for waiting, Susan.",1.296,A,POSITIVE
123,Sure.,0.36,B,NEUTRAL
124,"No worries, Candace.",1.212,B,POSITIVE
125,"So I just talked to my supervisor, explained to her your situation.",4.448,A,NEUTRAL
126,"She checked your account, and I have good news for you.",3.0,A,POSITIVE
127,Really?,0.688,B,NEUTRAL
128,I got the approval from my supervisor to send you a month's worth of supplies.,4.716,A,NEUTRAL
129,This should be more than enough to last you till your next appointment.,4.324,A,POSITIVE
130,"Oh, my God.",1.024,B,NEUTRAL
131,"Thank you so much, Candace.",1.64,B,POSITIVE
132,I honestly didn't think this would be possible.,1.992,B,NEGATIVE
133,You're an angel.,0.96,B,POSITIVE
134,I really appreciate you.,1.352,B,POSITIVE
135,I really appreciate your company.,1.6,B,POSITIVE
136,Tell your supervisor thank you very much.,2.128,B,POSITIVE
137,You have no idea how big of a thing this already is for me.,2.88,B,POSITIVE
138,You're most welcome.,0.888,A,POSITIVE
139,"Susan, we have seen from your records that this is the first time you're requesting for this.",4.944,A,NEUTRAL
140,"Yes, exactly.",1.024,B,NEUTRAL
141,Yeah.,0.224,A,NEUTRAL
142,And we definitely understand the predicament you're in.,3.018,A,NEUTRAL
143,That's why we are stepping in to help you.,2.982,A,POSITIVE
144,"However, this will be only a one time exception, a one time courtesy.",4.08,A,NEUTRAL
145,"On the next appointment with your doctor, please ensure to obtain a prior authorization and a valid prescription.",7.336,A,NEUTRAL
146,So there should be two documents total?,2.964,A,NEUTRAL
147,"Oh, definitely.",0.968,B,POSITIVE
148,That's the first thing I'm going to do.,1.472,B,NEUTRAL
149,"I swear, had my situation been different, I would never ask this of you.",4.104,B,NEGATIVE
150,This is the first and last time I'd ask something like this.,2.908,B,NEUTRAL
151,"Next time, I definitely will renew before expiration.",3.316,B,POSITIVE
152,That's for sure.,1.016,B,NEUTRAL
153,Perfect.,0.6,A,POSITIVE
154,Perfect.,0.608,A,POSITIVE
155,"And as usual, the delivery date will be one to two business days from today.",4.016,A,NEUTRAL
156,And just.,0.608,A,NEUTRAL
157,"Just for clarification, we will be sending you one month worth of feeding supplies, one month worth of glacerna milk, and one month worth of syringes, which are all based on your last month's prescription.",12.336,A,NEUTRAL
158,All right?,0.544,A,NEUTRAL
159,That is perfect.,1.544,B,POSITIVE
160,"Is there anything else I can help you with today, Susan?",2.352,A,NEUTRAL
161,No.,0.656,B,NEUTRAL
162,Yours have been the greatest help I've ever received.,2.84,B,POSITIVE
163,"Thank you, thank you, thank you.",2.208,B,POSITIVE
164,"It's my pleasure, Susan.",1.264,A,POSITIVE
165,And thank you for doing business with Chris Chan medical supplies.,2.816,A,POSITIVE
166,You have a fantastic day.,1.624,A,POSITIVE
167,Now I want you to pay.,0.744,A,NEUTRAL
